dialogue_id,dialogue,num_tokens
2061126024,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
GROVETON FULTON AND PAGE C TO KEYS 
Leaving from PAGE . Is this correct?
OAKLAND 
GROVETON . Did I get that right?
GOING TO MCKEESPORT 
GROVETON . Is this correct?
NO 
Leaving from OAKLAND . Did I get that right?
NO 
Leaving from PAGE . Is this correct?
LEAVING FROM OF THE GLASS 
Please use shorter answers because I have trouble understanding long sentences.
Leaving from PAGE . Is this correct?
NO 
Going to MCKEESPORT . Is this correct?
YES 
Alright
Where do you want to leave from?
OAKLAND 
Leaving from OAKLAND . Did I get that right?
YES 
Okay
When would you like to travel?
SEVEN 
Leaving at 7 p.m. . Did I get that right?
YES 
Alright
Just a minute. I'll look that up.
There is a 61C leaving FORBES AVENUE AT BIGELOW SCHENLEY DRIVE at 7 26 p.m. . It will arrive at MCKEESPORT TRANSPORTATION CENTER AT BAY NUMBER 2 at 8 oh 8 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",347
2061126025,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
28X SCHEDULE 
The 28X . Is this correct?
YES 
Okay
Where do you want to leave from?
ROBINSON TOWNE CENTER 
Leaving from ROBINSON TOWNE CENTER . Did I get that right?
YES 
Okay
Where do you wanna go?
AIRPORT 
Going to AIRPORT . Did I get that right?
YES 
Right
When are you going to take that bus?
SEVEN 
Leaving at 7 p.m. . Did I get that right?
YES 
Right
Hold on. Let me check that for you.
There is a 28X leaving PARK MANOR BOULEVARD AT IKEA at 7 oh 4 p.m. . It will arrive at THE AIRPORT at 7 17 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NIGHT BUS 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 28X leaving ROBINSON TOWNE CENTER DRIVE AT PARK MANOR BOULEVARD at 7 20 p.m. . It will arrive at THE AIRPORT at 7 47 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 28X leaving ROBINSON TOWNE CENTER DRIVE AT PARK MANOR BOULEVARD at 7 50 p.m. . It will arrive at THE AIRPORT at 8 17 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",506
2061126026,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
59U SHH GOT 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
(002): 
Where do you want to leave from?
WANNA FOUND 
(003): 
Let's procede step by step.
In what neighborhood is your departure stop?
HOMESTEAD 
Leaving from HOMESTEAD . Did I get that right?
YES 
Okay
Which stop in HOMESTEAD do you want to leave from?
LOEWS THEATER 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
OAKLAND LIBRARY AND BELL 
Leaving from OAKLAND . Did I get that right?
DOWNTOWN 
Leaving from OAKLAND . Did I get that right?
THREE A GOODLUCK GREEN TREE NOW 
I need you to give me a short answer.
Leaving from OAKLAND . Did I get that right?
NO 
Leaving from LIBRARY AND BELL . Did I get that right?
NOW Y FOUND 
If you want to leave from LIBRARY AND BELL say yes or press one, otherwise say no or press three.
NO 
Leaving from DOWNTOWN . Is this correct?
THE TO DOWN THE 
If you want to leave from DOWNTOWN say yes or press one, otherwise say no or press three.
NO 
Which stop in HOMESTEAD do you want to leave from?
AND 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
THAT 
Which stop in HOMESTEAD do you want to leave from?
BUSPASS 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
THAT 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
FROM 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
I HAVING FRIDAY 
Okay, I know this conversation isn't going well. There are things you can try to help me understand you better. Speak clearly and naturally; don't speak too quickly or too slowly. Give short, concise answers. Calling from a quiet place helps. If you'd like to start from scratch, you can say ?start-over' at any time.
Which stop in HOMESTEAD do you want to leave from?
NINE RIGHT 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
HELLO 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
START RIGHT 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.",902
2061126027,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
DOWNTOWN 
Leaving from DOWNTOWN . Did I get that right?
NO 
What can I do for you?
SCHEDULE 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
(004): 
Where are you leaving from?
LIKE TO GO FROM MUNHALL GOING TO THE PLEASE 
MUNHALL . Is this correct?
OAKLAND 
MUNHALL . Did I get that right?
NO 
Leaving from OAKLAND . Is this correct?
NO 
Where would you like to leave from?
NO 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
OAKLAND 
Leaving from OAKLAND . Is this correct?
OAKLAND NOW 
If you want to leave from OAKLAND say yes or press one, otherwise say no or press three.
YES 
Okay
Where are you going?
 DTMF_ONE 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
AIRPORT 
Going to AIRPORT . Is this correct?
YES 
Alright
When do you want to travel?
FIVE NINETEEN 
Leaving at 5 19 a.m. . Is this correct?
DOWNTOWN 
If you want to leave at 5 19 a.m. say yes or press one, otherwise say no or press three.
DOWNTOWN 
Leaving at 5 19 a.m. . Is this correct?
NO 
When do you want to travel?
FIVE NINETEEN 
Leaving at 5 19 a.m. . Is this correct?
DOWNTOWN 
If you want to leave at 5 19 a.m. say yes or press one, otherwise say no or press three.
NOW 
Leaving at 5 19 a.m. . Did I get that right?
YES 
Okay
Hold on. Let me check that for you.
There is a 28X leaving FIFTH AVENUE AT BIGELOW at 5 33 a.m. . It will arrive at THE AIRPORT at 6 17 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE PREVIOUS BUS 
Just a second.
There is a 28X leaving FIFTH AVENUE AT BIGELOW at 5 oh 3 a.m. . It will arrive at THE AIRPORT at 5 47 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",694
2061126028,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?",33
2061126029,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
91A 61C ERECTION MCKEESPORT GRANT AVENUE AND DUQUESNE WHEN CRAIG ANDREW AND EIGHTH 
Leaving from DUQUESNE . Did I get that right?
WHEN THEY PLEASE 
If you want to leave from DUQUESNE say yes or press one, otherwise say no or press three.
YES 
Right
The 91A . Is this correct?
YES 61C 
Alright
I'm sorry but I do not have the schedule for the 91A . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 5 oh 1.
What can I do for you?
GOODBYE 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
(013): 
Where would you like to leave from?
MCKEESPORT CORNER P A 
(015): 
Let's procede step by step.
Which neighborhood do you want to leave from?
DUQUESNE 
Leaving from DUQUESNE . Is this correct?
YES 
Alright
Which stop in DUQUESNE are you leaving from?
HELLO 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT. If you're not sure about the name of the stop, you can say I don't know.
GRANT 
Leaving from GRANT . Did I get that right?
YES 
Right
Where do you want to go?
NO 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
WANNA GO DOWNTOWN PITTSBURGH 
Going to DOWNTOWN PITTSBURGH . Is this correct?
YES 
Right
When do you wanna travel?
HELLO 
When would you like to travel?
NINE WHEN'S THE NEXT I'M LEAVING MCKEESPORT TRANSPORTATION CENTER 
When do you want to travel?
THE NEXT AT LEAVES PENN AND MAIN OUT OF MCKEESPORT CAN I LEAVING 
Please use shorter answers because I have trouble understanding long sentences.
When do you want to travel?",561
2061126030,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
THE SATURDAY AT SCHEDULE FOR THE BUS GOING TO PITTSBURGH FROM WEST MIFFLIN 
WEST MIFFLIN . Did I get that right?
YES 
Alright
I'm sorry but I do not have the schedule for buses serving WEST MIFFLIN . Currently, I only cover some routes in the following neighborhoods: Downtown, Oakland, Shadyside, Squirrel Hill, Homestead, McKeesport, and the airport.
What can I do for you?
THE AIRPORT 
Leaving from THE AIRPORT . Is this correct?
YES 
Alright
What is your destination?
TO DOWNTOWN PITTSBURGH THAN THE COUNTY AIRPORT 
Going to PITTSBURGH . Is this correct?
YES 
Alright
When are you going to take that bus?
AT MONDAY MORNING 
At what time do you want to travel?
FIVE FIVE O'CLOCK 
Leaving at 5 a.m. . Did I get that right?
NO LEAVING AT TEN A M 
Leaving at 10 a.m. . Is this correct?
YES 
Right
Hold on. I'll look that up.
There is a 28X leaving THE AIRPORT at 10 oh 7 a.m. . It will arrive at LIBERTY AVENUE AT MARKET at 10 49 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT WHEN IS 
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 28X leaving THE AIRPORT at 10 27 a.m. . It will arrive at LIBERTY AVENUE AT MARKET at 11 oh 9 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",533
2061126031,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
CORNER REPEAT TRYING TO GET THE OUT 54C COAL AND FRANKLIN 
The 54C . Is this correct?
I NEED TO GET 
I need you to give me a short answer.
The 54C . Did I get that right?
RIGHT 
Alright
Leaving from COAL AND FRANKLIN . Did I get that right?
I NOT FROM FRANKLIN FROM 
If you want to leave from COAL AND FRANKLIN say yes or press one, otherwise say no or press three.
FUN FIFTY 
If you want to leave from COAL AND FRANKLIN say yes or press one, otherwise say no or press three.
NO 
Where do you wanna leave from?
ALLEGHENY FOUND SOUTH SIDE 
Leaving from SOUTH SIDE . Is this correct?
YES 
Okay
What is your destination?
OAKLAND 
Going to OAKLAND . Is this correct?
YES 
Right
When do you want to travel?
AT EIGHT ELEVEN A M 
Leaving at 11 a.m. . Is this correct?
ELEVEN P M OF BUS 
Leaving at 11 a.m. . Is this correct?
YES 
Okay
Just a minute. Let me check that for you.
There is a 54C leaving SOUTH EIGHTEENTH STREET AT EAST CARSON at 11 17 a.m. . It will arrive at FIFTH AVENUE AT BIGELOW at 11 30 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
YES 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.
START WH 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.
WHEN IS WHEN IS THE NEXT BUS 
Okay.
There is a 54C leaving SOUTH EIGHTEENTH STREET AT EAST CARSON at 11 37 a.m. . It will arrive at FIFTH AVENUE AT BIGELOW at 11 50 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHAT 
There is a 54C leaving SOUTH EIGHTEENTH STREET AT EAST CARSON at 11 37 a.m. . It will arrive at FIFTH AVENUE AT BIGELOW at 11 50 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",671
2061126032,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
SOUTH 
Leaving from SOUTH . Did I get that right?
CORRECT DUMB I RIGHT GOOD 
Right
Where do you wanna go?
NO 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
NO 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
HOMESTEAD WANNA GO 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
I'D LIKE TO GO FROM SOUTH SIDE OAKLAND 
Going to OAKLAND . Did I get that right?
RIGHT 
Alright
When do you wanna travel?
ELEVEN P M 
Leaving at 11 p.m. . Is this correct?
CORRECT 
Right
Just a minute. Let me check that for you.
There is a 71C leaving TRENTON AVENUE AT SOUTH at 11 oh 2 p.m. . It will arrive at FIFTH AVENUE AT BIGELOW PITT at 11 30 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
START A NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
I NEED TO GET FROM THE SOUTH SIDE TO OAKLAND 
Leaving from THE SOUTH SIDE . Did I get that right?
THAT'S RIGHT 
Okay
Going to OAKLAND . Is this correct?
YES 
Right
I'm sorry but I do not know where THE SOUTH SIDE is located. Try using the closest intersection instead.
Where would you like to leave from?
CORRECT 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
60K 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
CARSON STREET 
Leaving from CARSON STREET . Is this correct?
CORRECT 
Right
When do you want to travel?
ELEVEN P M 
Leaving at 11 p.m. . Did I get that right?
RIGHT 
Okay
Hold on. I'll look that up.
There is a 54C leaving SOUTH EIGHTEENTH STREET AT EAST CARSON at 11 32 p.m. . It will arrive at FIFTH AVENUE AT BIGELOW at 11 42 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NEXT BUS PLEASE 
Okay.
There is a 54C leaving SOUTH EIGHTEENTH STREET AT EAST CARSON at 12 22 a.m. . It will arrive at FIFTH AVENUE AT BIGELOW at 12 32 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
I NEED TO GET FROM CARSON STREET ON EIGHTEENTH STREET OAKLAND 
Leaving from CARSON STREET . Did I get that right?
THAT'S RIGHT 
Okay
Where are you going?
GOING TO OAKLAND 
Going to OAKLAND . Is this correct?
CORRECT 
Okay
When would you like to travel?
ELEVEN P M 
Leaving at 11 p.m. . Did I get that right?
THAT'S CORRECT 
Alright
Just a minute. I'll look that up.
There is a 54C leaving SOUTH EIGHTEENTH STREET AT EAST CARSON at 11 32 p.m. . It will arrive at FIFTH AVENUE AT BIGELOW at 11 42 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
START A NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
I NEED TO GET THE 84A 
The 84A . Did I get that right?
AN OAKLAND TO GO TO FROM AIRPORT 
The 84A . Did I get that right?
BACK 
The 84A . Is this correct?
YES 
Right
I'm sorry but I do not have the schedule for the 84A . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 5 oh 1.
What can I do for you?
YES 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
WHEN IS THE NEXT 59U TO OAKLAND 
Going to OAKLAND . Did I get that right?
FUN 
Going to OAKLAND . Is this correct?
GOING 
Going to OAKLAND . Is this correct?
YES 
Alright
I think you want the next bus . Am I right?
RIGHT 
Okay
The 59U . Is this correct?
THAT'S CORRECT 
Alright
Where do you wanna leave from?
FROM FIFTY 
For example, you can say, FORBES AND ATWOOD, THE WATERFRONT, or CENTURY THREE MALL, or say start over to restart.
FROM SIXTEENTH STREET 
Leaving from SIXTEENTH STREET . Did I get that right?
NO 
Where do you want to leave from?
FROM 60E 
For example, you can say, FORBES AND ATWOOD, THE WATERFRONT, or CENTURY THREE MALL, or say start over to restart.
TO 
For example, you can say, FORBES AND ATWOOD, THE WATERFRONT, or CENTURY THREE MALL, or say start over to restart.
START A NEW TO LEAVE START 
(047): 
Let's procede step by step.
In what neighborhood is your departure stop?
OAKLAND SOUTH 1C JANE STREET 
Leaving from JANE STREET . Did I get that right?
NINE FIFTY 
If you want to leave from JANE STREET say yes or press one, otherwise say no or press three.
NO 
Which neighborhood do you want to leave from?
WANT TO LEAVE FROM 60E 
Please use shorter answers because I have trouble understanding long sentences.
Which neighborhood do you want to leave from?
BRADDOCK TURTLE CREEK 
Leaving from BRADDOCK . Did I get that right?
NO 
TURTLE CREEK . Is this correct?
YES 
Right
I'm sorry but I do not have the schedule for buses serving TURTLE CREEK . Currently, I only cover some routes in the following neighborhoods: Downtown, Oakland, Shadyside, Squirrel Hill, Homestead, McKeesport, and the airport.
What can I do for you?
I WOULD LIKE TO LEAVE FROM SOUTH SIDE GOING TO OAKLAND ON REPEAT THE NINE NEED 
Leaving from SOUTH SIDE . Did I get that right?
THAT'S RIGHT 
Right
Going to OAKLAND . Did I get that right?
YES 
Alright
When do you wanna travel?
THAT'S RIGHT 
When would you like to travel?
EIGHT SEVEN P M 
Leaving at 7 p.m. . Did I get that right?
YES 
Right
Just a minute. I'll look that up.
There is a 54C leaving SOUTH EIGHTEENTH STREET AT EAST CARSON at 7 28 p.m. . It will arrive at FIFTH AVENUE AT BIGELOW at 7 38 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NOW 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.
I DIDN'T EIGHTH AVE NEW QUERY 
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHAT 
There is a 54C leaving SOUTH EIGHTEENTH STREET AT EAST CARSON at 7 28 p.m. . It will arrive at FIFTH AVENUE AT BIGELOW at 7 38 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
START A NEW QUERY THE 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.
START A NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
I WOULD LIKE TO CATCH THE 59U 
The 59U . Is this correct?
GOING TO OAKLAND ELEVEN C TOWN 
I need you to give me a short answer.
The 59U . Is this correct?
CORRECT 
Okay
Where would you like to leave from?
I'D LIKE TO LEAVE FROM CARSON STREET 
Leaving from CARSON STREET . Is this correct?
CORRECT 
Right
What is your destination?
OAKLAND 
Going to OAKLAND . Is this correct?
YES 
Right
When do you want to travel?
YES 
When do you want to travel?
ELEVEN 
Leaving at 11 p.m. . Did I get that right?
11D ON 
If you want to leave at 11 p.m. say yes or press one, otherwise say no or press three.
YES 
Right
Hold on. Let me check that for you.
I'm sorry, but there is no 59U between CARSON STREET and OAKLAND at that time.
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
YES YES 
You can say start a new query, or goodbye.
GOODBYE 
Thank you for using the cmu Let's Go Bus Information System. Goodbye.",2424
2061126033,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
HELP 
I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.
What bus schedule information are you looking for?
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
61A 
The 61A . Is this correct?
61A 
The 61A . Is this correct?
YES 
Right
Where do you want to leave from?
SOUTH BRADDOCK IN WOODSTOCK AT VERNON 
Leaving from SOUTH BRADDOCK . Did I get that right?
YES 
Okay
I'm sorry but I do not know where SOUTH BRADDOCK is located. Try using the closest intersection instead.
Where are you leaving from?
 DTMF_A 
For example, you can say, NORTH BRADDOCK, FORBES AND MURRAY, or DOWNTOWN.
SWISSVALE 
Leaving from SWISSVALE . Did I get that right?
SHE 
If you want to leave from SWISSVALE say yes or press one, otherwise say no or press three.
YES 
Right
Where do you want to go?
EAST PITTSBURGH 
Going to EAST PITTSBURGH . Did I get that right?
YES 
Alright
When do you want to travel?
NOW 
I think you want the next bus . Am I right?
YES SHE 
If you want the time of the next bus say yes or press one, otherwise, say no or press three.
YES 
Alright
Hold on. Let me check that for you.
The next 61A leaves NOBLE AVENUE AT WASHINGTON at 8 14 p.m. , and arrives at DYNAMO WAY AT BEECH at 8 34 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",545
2061126034,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
MCKEESPORT BUS BUS INBOUND FROM MOON TOWNSHIP TO ROBINSON 
MOON TOWNSHIP . Is this correct?
TOWNE CENTER 
If you a bus for MOON TOWNSHIP say yes or press one, otherwise say no or press three.
CORRECT 
Alright
I'm sorry but I do not have the schedule for buses serving MOON TOWNSHIP . Currently, I only cover some routes in the following neighborhoods: Downtown, Oakland, Shadyside, Squirrel Hill, Homestead, McKeesport, and the airport.
What can I do for you?
FROM THE AIRPORT 
Leaving from THE AIRPORT . Is this correct?
TO ROBINSON 
Leaving from THE AIRPORT . Is this correct?
CORRECT 
Okay
Going to ROBINSON . Did I get that right?
CORRECT 
Okay
When would you like to travel?
When do you wanna travel?
NINE P M 
Leaving at 9 p.m. . Is this correct?
CORRECT 
Alright
Just a minute. I'll look that up.
There is a 28X leaving THE AIRPORT at 9 39 p.m. . It will arrive at PARK MANOR BOULEVARD AT IKEA at 9 55 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
OPREVIOUS BUS 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.
WHEN IS THE PREVIOUS BUS 
Just a second.
There is a 28X leaving THE AIRPORT at 8 53 p.m. . It will arrive at PARK MANOR BOULEVARD AT IKEA at 9 oh 7 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
START A NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
MOON TOWNSHIP 
MOON TOWNSHIP . Is this correct?
CORRECT 
Right
I'm sorry but I do not have the schedule for buses serving MOON TOWNSHIP . Currently, I only cover some routes in the following neighborhoods: Downtown, Oakland, Shadyside, Squirrel Hill, Homestead, McKeesport, and the airport.
What can I do for you?",605
2061126035,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
61C MCKEESPORT HOMESTEAD 
The 61C . Is this correct?
YES 
Alright
Leaving from MCKEESPORT . Did I get that right?
RIGHT 
Right
What is your destination?
YES 
For example, you can say, MCKEESPORT, MURRAY AND HAZELWOOD, or DOWNTOWN.
MCKEESPORT 
Going to MCKEESPORT . Is this correct?
NO 
Where do you wanna go?
HOMESTEAD 
Going to HOMESTEAD . Is this correct?
YES 
Okay
When do you wanna travel?
NO 
When do you wanna travel?
NOW 
I think you want the next bus . Am I right?
CORRECT 
Alright
Hold on. I'll look that up.
The next 61C leaves MCKEESPORT TRANSPORTATION CENTER AT BAY NUMBER 3 at 8 38 p.m. , and arrives at EIGHTH AVENUE AT ANN at 9 oh 1 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NEXT BUS 
Just a second.
There is a 61C leaving MCKEESPORT TRANSPORTATION CENTER AT BAY NUMBER 3 at 9 14 p.m. . It will arrive at EIGHTH AVENUE AT ANN at 9 37 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",423
2061126036,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
NEXT 61C 
You want the next bus . Is this correct?
YES 
Right
The 61C . Is this correct?
YES 
Alright
Where do you wanna leave from?
TOWARD BEFORE WHITE 
For example, you can say, MCKEESPORT, MURRAY AND HAZELWOOD, or DOWNTOWN.
CARNEGIE MELLON UNIVERSITY 
Leaving from CARNEGIE MELLON UNIVERSITY . Did I get that right?
YES 
Right
Where are you going?
T 
For example, you can say, MCKEESPORT, MURRAY AND HAZELWOOD, or DOWNTOWN.
SQUIRREL HILL 
Going to SQUIRREL HILL . Is this correct?
YES 
Alright
Just a minute. I'll look that up.
The next 61C leaves FORBES AVENUE AT CARNEGIE MELLON MOREWOOD at 8 42 p.m. , and arrives at FORBES AVENUE AT MURRAY at 8 47 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 61C leaving FORBES AVENUE AT CARNEGIE MELLON MOREWOOD at 9 18 p.m. . It will arrive at FORBES AVENUE AT MURRAY at 9 23 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",431
2061126037,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
THE AIRPORT FROM FROM FOR ON HOMEVILLE 
Leaving from THE AIRPORT . Is this correct?
WITH 
If you want to leave from THE AIRPORT say yes or press one, otherwise say no or press three.
 DTMF_THREE 
What can I do for you?
500 55B OR THE 28K RUNS FOR OAKLAND 
Leaving from OAKLAND . Did I get that right?
PAST HAWKINS 
The 500 . Is this correct?",184
